,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
81,Azrael: Agent of the Bat,1998,88,Issue,2002-05-31,Comicvine,19721,135583,Azrael: Agent of the Bat,1998,88, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-88-lost-and-found/4000-135583/,30 days 00:00:00,DC Comics
82,Azrael: Agent of the Bat,1998,89,Issue,2002-06-30,Comicvine,19721,135660,Azrael: Agent of the Bat,1998,89, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-89-sibling-rivalry/4000-135660/,31 days 00:00:00,DC Comics
83,Azrael: Agent of the Bat,1998,90,Issue,2002-07-31,Comicvine,19721,133927,Azrael: Agent of the Bat,1998,90, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-90-denial/4000-133927/,91 days 00:00:00,DC Comics
84,Robin,1993,100,Issue,2002-05-01,Comicvine,4975,73783,Robin,1993,100, ,https://comicvine.gamespot.com/robin-100-the-price-of-justice/4000-73783/,30 days 00:00:00,DC Comics
85,Batgirl,2000,25,Issue,2002-04-01,Comicvine,7205,121085,Batgirl,2000,25, ,https://comicvine.gamespot.com/batgirl-25-i-am-become-death-destroyer-of-worlds/4000-121085/,30 days 00:00:00,DC Comics
86,Batgirl,2000,26,Issue,2002-05-01,Comicvine,7205,121091,Batgirl,2000,26, ,https://comicvine.gamespot.com/batgirl-26/4000-121091/,61 days 00:00:00,DC Comics
87,Batgirl,2000,28,Issue,2002-07-01,Comicvine,7205,121106,Batgirl,2000,28, ,https://comicvine.gamespot.com/batgirl-28-die-batgirl-die/4000-121106/,30 days 00:00:00,DC Comics
88,Birds of Prey,1999,42,Issue,2002-06-01,Comicvine,6498,80286,Birds of Prey,1999,42, ,https://comicvine.gamespot.com/birds-of-prey-42-karens-story/4000-80286/,92 days 00:00:00,DC Comics
89,Batgirl,2000,30,Issue,2002-09-01,Comicvine,7205,121110,Batgirl,2000,30, ,https://comicvine.gamespot.com/batgirl-30-legion-of-the-lost/4000-121110/,30 days 00:00:00,DC Comics
90,Batgirl,2000,31,Issue,2002-10-01,Comicvine,7205,121111,Batgirl,2000,31, ,https://comicvine.gamespot.com/batgirl-31-the-catafracts/4000-121111/,31 days 00:00:00,DC Comics
91,Batgirl,2000,32,Issue,2002-11-01,Comicvine,7205,91323,Batgirl,2000,32, ,https://comicvine.gamespot.com/batgirl-32-morituri/4000-91323/,245 days 00:00:00,DC Comics
92,JLA,1997,62,Issue,2002-03-01,Comicvine,5957,111145,JLA,1997,62, ,https://comicvine.gamespot.com/jla-62-golden-perfect-part-1-of-3/4000-111145/,31 days 00:00:00,DC Comics
93,JLA,1997,63,Issue,2002-04-01,Comicvine,5957,111239,JLA,1997,63, ,https://comicvine.gamespot.com/jla-63-golden-perfect-part-2-of-3/4000-111239/,30 days 00:00:00,DC Comics
94,JLA,1997,64,Issue,2002-05-01,Comicvine,5957,111240,JLA,1997,64, ,https://comicvine.gamespot.com/jla-64-golden-perfect-part-3-of-3/4000-111240/,214 days 00:00:00,DC Comics
95,Batman,1940,608,Issue,2002-12-01,Comicvine,796,124939,Batman,1940,608, ,https://comicvine.gamespot.com/batman-608-hush-chapter-one-the-ransom/4000-124939/,31 days 00:00:00,DC Comics
96,Batman,1940,609,Issue,2003-01-01,Comicvine,796,124980,Batman,1940,609, ,https://comicvine.gamespot.com/batman-609-hush-chapter-two-the-friend/4000-124980/,31 days 00:00:00,DC Comics
97,Batman,1940,610,Issue,2003-02-01,Comicvine,796,125046,Batman,1940,610, ,https://comicvine.gamespot.com/batman-610-hush-chapter-three-the-beast-in-the-mou/4000-125046/,28 days 00:00:00,DC Comics
